AY,semester,emplid_ID,social_status_def,social_mobility_def,social_status_score,social_mobility_score
2024,Fall,24232303,One's position and title in society. ,The change in one's social status. ,0.5512057166345885,0.48203333576996826
2024,Fall,24525200,I define social status as as place in a societal hierarchy. The societal hierarchy is based on the rank people have.  ,I define the term social mobility as the ability to be able to move from one rank to another. ,0.7323280438241793,0.68479749025445
2024,Fall,24592462,"Lower class, Middle class, High class, economic status",The ability to progress to a higher economic status.,0.516343432308681,0.48297936365628624
2024,Fall,23262772,The impact that what I do or say has in my society (that is the one I belong to). ,The ability to move through different social statuses.,0.47131577940325753,0.5836758088483882
2024,Fall,24558267,your place on the social hierarchy which determines your set salary or income and what type of life you will experience ahead.,How much your able to change and adapt your social status,0.5303269913658625,0.5072957279305211
2024,Fall,24445449,Social status refers to the position or rank of an individual within a social hierarchy. ,"Social mobility refers to the ability of individuals or groups to move within the social hierarchy, which can involve changes in economic status, education level, or occupational position. It reflects the degree to which people can improve",0.7626880034128701,0.8116001818080705
2024,Fall,24448240,the place where you were born and difine economically ,the ability to move from your social status ,0.26930485040569685,0.5859707575454783
2024,Fall,24318443,"income, education and family background",change ones social status to another,0.41268011829546225,0.4625588919766714
2024,Fall,24365015,it's how a person stands against the group higher or lower than them.,being able to change their class status,0.2921862651201083,0.29321953851516896
2024,Fall,24375857,how ur viewed socially,how you move in social settings ,0.3743256329718522,0.5216761272199919
2024,Fall,24387825,I define it as the way society views you/ where you stand in it. ,"Social mobility is the changing your social status, so you can either move up or down in the ""social hierarchy"".",0.47925012607708045,0.7324826311011826
2024,Fall,24314307,a person's level of importance to society,rhe movement between classes,0.548266834502775,0.332074387294381
2024,Fall,24067690,Having friends and connections,Being able to jump around in terms of friend/connection groups,0.3951359360638551,0.38105823934548533
2024,Fall,24525664,Is the type of life that you have ,not sure ,0.23751707041407338,0.04574655725859804
2024,Fall,23965625,How successful you are,The ability to be better,0.21755685500535285,0.21928245550683279
2024,Fall,24066764,Where a persons stands in society.,Ones personal gain or lose. Going up or down.,0.5787342231519987,0.22820073336983102
2024,Fall,24318443,social status is your status in society define by wealth and background,you can adjust your social status and move up like a ladder into different status,0.7358923334557553,0.4788094981829201
2024,Fall,24544204,Social status is your place in society like middle class or lower class.,Being able to move to and from different social classes,0.7124740552695585,0.6468967238115613
2024,Fall,24553273,"The way I understand it, your social class coinsides with the amount of money you make and the community you live in..",I believe that social mobility is the ability to rise or fall in your social status.,0.5426738804444796,0.7350019240639559
2024,Fall,24432912,Social status is how significant a rank that a person holds in society.,This is when a person moves up the social status ladder.,0.7482833710106208,0.5282905103783361
2024,Fall,24558267,the amount of money you make and your position or standing within society,how fast or effectively you can move between social classes or statuses,0.5140859913619353,0.5913728821951886
2024,Fall,24544666,Idk,How well you interact with others,0.08406504358129643,0.285885449851351
2024,Fall,23790458,not sure,not sure,0.06656313169055385,0.04574655725859804
2024,Fall,24450059,Socialy,Being social everywhere,0.38108156335504795,0.39628535270797427
2024,Spring,23943536,A persons importance compared to other people,Due to your social status you can either move up or down,0.46460713047321495,0.4633587468344707
2024,Spring,24058480,"My power, perception, and standing in society",My ability to improve or lessen my “worth” according to our society,0.43985103118951974,0.39127702898569294
2024,Spring,23407957,amount of income,ability to change the social status of a person,0.21584208034085442,0.5141725663902798
2024,Spring,24385355,"how people view you, and at what social rank you are at (like socioeconomics)",ability to move up or just move in general within your social status,0.5804707681073196,0.570306729951699
2024,Spring,24439553,A persons background or status in a society,change in relationships,0.5634901028289866,0.23801363915311505
2024,Spring,23875531,"I define the term social status with one’s income level. I don’t want to define it as anything, we’re all here temporarily. But I have observed that those green papers and bank cards are what people either long for, actively chase, or mount themselves on. As people do their thing, society ranks them as low, average joe, or high. Then depending on the persons character, one chooses whether they will/how they will interact with someone if the same or lower “status”. Apologies, I am probably yapping and all that was important was the first sentence.",Definitely subjective because of unique circumstances. But I define the term as how much of a change you can make to your societal standing.,0.6650213311581452,0.36293662365744267
2024,Spring,24038137,Your wealth and the amount of people that look up to you/respect you for certain attributes,Being able to move around the social hierarchy,0.4694998169205539,0.5589266847982478
2024,Spring,24151021,importance of you in the society,movement of social status,0.45005653461297057,0.6667644306245736
2024,Spring,23967011,The social state where someone stands socially meaning how they are in social life,"Social mobility is the capacity for individuals or groups to transition within societal hierarchies, typically reflecting movements in socioeconomic status.",0.5793264766468055,0.7909551154513871
2024,Spring,24264044,Social status can be define as how standard your job/career is.,"change in a person's socio-economic situation, either in relation to their parents",0.7107953237514248,0.4935830626565952
2024,Spring,23720336,The prestige or respect one might have in society.,The ability to move in a social hierarchy.,0.5281300772788562,0.5364833142771792
2024,Spring,24273264,Social status to me is how other people perceive you based on your success and sociability.,People who are adaptable to different social settings,0.7125203529260509,0.4001994382753443
2024,Spring,24058754,Social status is the position in society. I most relate this to class in my head.,Social mobility is the ability to change class (upward mobility),0.7091867053768985,0.7330150315212551
2024,Spring,24130631,"Social status depends on how well your liked within your community. You’re being ranked on your education, job, salary, assets, and etc.",Social mobility is the way in which you move up the social ladder. Sort of like a child moving from the children’s table to eat lunch to the adult table. Or wen children who have grown up stop holing themselves in their rooms and instead come to join the family function.,0.6855290955171114,0.7846387905536234
2024,Spring,24023890,A rank or position that someone holds in society or in a group,Someone improving their social status,0.5649752166660621,0.4460840513437106
2024,Spring,23844633,"Social status, for me, refers to your economic status along with the level of recognition you have within your field of work",Social mobility refers to a person's ability to move up within society/climb the social laterresulting in experiencing an improvement in their social status,0.7311445465549952,0.7460670364380676
2024,Spring,24184079,Where you place in Society.,Don’t know,0.5285155435531451,0.07104848216526909
2024,Spring,23990732,mid to lower class,that there is no concrete social status,0.3648870944205216,0.48354989189441855
2024,Spring,14096885,"Social status is determined by our socio-economic background, intersectionally  affected by race or gender",The ability to move up in the social ladder,0.6262959514988906,0.5434762616517581
2024,Spring,24421928,Status in society,Flexibility,0.656021181346051,0.16439443466218254
2024,Spring,24450488,"social status is how you are defined based on income, education, work",Social mobility is being able to move either up or down the social ladder.,0.6923143301088353,0.7435697679652221
2024,Spring,24212435,Defined by the way people perceive you based on the qualities you have,The ability to change your social status,0.4101776090057685,0.46875340241726093
2024,Spring,24308217,Socioeconomic,Upward avility,0.5314219118371799,0.230384781800739
2024,Spring,24151021,social status is the importance or contribution for the society,movement of social status,0.6996030905889812,0.6667644306245736
2024,Spring,23259244,Income bracket/social standing within society,Ability to change social status,0.5676289861529185,0.4968528588741138
2024,Spring,24108457,ones place on the social ladder and society,The ability to move through the social ladder,0.622480572403915,0.5805559616699291
2024,Spring,24405762,knowing there's people whose popular and whose not based on what they do,moving in a higher position in your career,0.39748261688073416,0.3400840219273638
2024,Spring,14095746,"The level of wealth, success, social group you’re in.",Easily accessible,0.4872986231806316,0.15534751362406418
2024,Spring,23845445,Economic status,Moving up social ladder,0.531508202694885,0.5014930709424905
2024,Spring,23959728,"social status is based on perception. it is where others think we belong based on outward appearance, assumed financial status and job titles.","how succesfully people can move from one ""tier"" of society into another.",0.7098419499874907,0.5271561581570644
2024,Spring,24204144,Your position in life,The ability to change your status,0.30495723627242366,0.3098738413103392
2024,Spring,24010924,social mobidlity- socioeconomic status,ability to move up and down the socioeconomic ladder,0.5956683918062142,0.5871329386594333
2024,Spring,24161789,Social in big groups,Can switch to multiple groups,0.40949446551236424,0.20949904820612208
2024,Spring,24042890,"Where you are on the social hierarchy. Meaning, if you are poor, middle class or rich",The ability to move up the social hierarchy,0.5578663894794338,0.515536208094604
2024,Spring,23141159,Social status is your position in the society. How people of the society perceive you and what range of influence you have on people due to their perception.,change of social status,0.7440134189728931,0.5255982264104775
2024,Spring,24051319,The class someone is born into,The class you can work your way into,0.40981092860777873,0.2824305925681662
2024,Spring,24161789,Status based on Level of achievements,"Being active in social setting, events , with people",0.4718346368320754,0.36693121389174843
2024,Spring,16046772,Wealth and influence in social circles,The capacity to increase/decrease in wealth and social influence,0.46969177534659406,0.4492007170679607
2024,Spring,24105167,your position in a social environment,moving positions in a social environment,0.4764281343468001,0.4254258896954825
2024,Spring,23789014,Where one stands in the cultural hierarchy of their peers.,The ability to move up in that hierarchy,0.548750554923946,0.3856680926098895
2024,Spring,23644150,Position that one holds within the society,Ability of individuals to move up or down in the hierarchy,0.5493036721998041,0.4253458352904073
2024,Spring,24007183,"Your social class based on income/where you live etc (upper, middle, lower)",being able to move between the social class (going from lower to mid or vice versa),0.49970231986828034,0.6276107365153186
2024,Spring,13010232,"Achieved status, position in society",Ability of chnage in social/economic situation,0.6038810407250239,0.46620489766676926
2024,Spring,24180078,Finacial stability level,social status level,0.1924849344800632,0.5054128354798477
2024,Spring,23812213,Level of financial independence,Changing your social Status,0.2844106397751264,0.429350784343808
2024,Spring,24155283,not sure,not sure,0.06656313169055385,0.04574655725859804
2024,Spring,23742524,Ur economic and social standing,Ability to move between classes and just living better lives than ur parent,0.5340779369204356,0.3997127231748893
2024,Spring,24492127,How you are viewed in society and where on the “Social Ladder”,How you are able to move up and even down the social ladder,0.6065774220902462,0.5612705138119055
2024,Spring,24165920,I’m assuming it’s based on money.   Financial class,Being able to jump from one economic position to another,0.357602050544269,0.45999399811499747
2024,Spring,24019656,Value respect,Change in selj,0.32969796492957276,0.1254461331676166
2024,Spring,24281007,"who you are to other people, what you present yourself as in society based on social skills and assets",how well you can move through social class/circles.,0.5052780500207426,0.5808761578216625
2024,Spring,24266217,a person's standing or importance in relation to other people within a society,"Social mobility refers to the movement of individuals, families, or groups within or between social strata or classes in a society.",0.6035552677305533,0.7949689179119899
2024,Spring,24159994,Income,Movement on individual family,0.2897251771107509,0.4026716067615441
2024,Spring,23918172,Rank based by area you live and how much you get paid,Being able to receive higher pay when doing jobs. Start from less and moving higher,0.3114657293934364,0.38010487996735925
2024,Spring,24434830,"The value a person has, and doors to move forwards to get closer to their goals.",The ability to by socialy active,0.3599485123417728,0.34792699923594494
2024,Spring,23519810,The status that you are either born into or become apart of.,The ability to change social status,0.5569050256092091,0.5209948207982351
2024,Spring,24339096,It’s a pyramid of your salary compared to the rest of those around you.,Obtaining a higher paying job and moving up the social latter,0.33669762213363713,0.4567350896219961
2024,Spring,23638291,"This is more of a mental thing ""social staus"" is here you deem yourself to be in the world",having the opportunity to explore and move to different social groups,0.5192320606265547,0.47838169654414575
2024,Spring,24190528,Rank in the social hierarchy,movement between the social ladder,0.5916353737442805,0.601365519079478
2024,Spring,24414230,Your relevance in society and the amount of assets you possess,Moving up in society,0.4436833458165876,0.47184837005767144
2024,Spring,15209800,Socio-economic standing in society,"Ability to move up or down the societal ladder socially , financially or opportunity wise",0.6153056635681085,0.5202596023003137
2024,Spring,24277251,How others view you in society compared to how you view yourself,Your level of cohesion in society,0.4168119940835971,0.4603810887583067
2024,Spring,23901652,Place in society,A person ability to move up or down socially,0.5072086474310081,0.5155149091842213
2024,Spring,24220575,persons place in the economic landscape,the ability to move your economic status,0.3513918753512671,0.515991594379503
2024,Spring,24159173,A group you’re bonded with in society due to certain circumstances and factors,Moving up in status,0.4125434037836387,0.31490811548861775
2024,Spring,24271463,where you stand in a community or society,being able to move up in society,0.45622103774691336,0.4978125517421549
2024,Spring,24190506,Your status among groups of people,Ability to talk to various people in various places,0.5620505373724272,0.27414257646227264
2024,Spring,24283581,"A person's position in a social hierarchy, determined by their honor or reputation, comprises their rights, responsibilities, and way of life. This is known as their social rank.",It's a movement of people between social classes within a society.,0.6449583224658206,0.6272695990423909
2024,Spring,24514062,basically how you are view as a person and your income,the ability to change your social status,0.44512923677966515,0.46875340241726093
2024,Spring,24399006,"Traveling, learning new things & meeting New people with a bigger statues than you.",Learning new things.,0.2500939277245051,0.1947890727232616
2024,Spring,24329530,social status to me is more like a hierarchy,social mobility is more like a motivation to make a change,0.60457989022756,0.6074830697993986
2024,Spring,24292381,social status is term that defines your position in a society when you stand in the social pyramids. Also it defines your class to the society and important of person you are to the people around you.,social mobility is the action you take among your family and people around you with the advantage you have with your capabilities.,0.7598970491190713,0.7630748143658167
2024,Spring,24108184,Social status is where you see yourself in society and where you stand,Social mobility is the change is a persons social economic status,0.7172335323484732,0.7543260263423672
2024,Spring,23930826,Standing of importance in society,Equality of opportunity,0.5436066900818659,0.3866055345545929
2024,Spring,24402127,your value in society.,Your ability to do something in society.,0.42511526636513985,0.39134357172783074
2024,Spring,23998101,"In the form of a hoarse y where the most liked people are at the top and least liked are at the bottom,",The ability to comfortably interact with people in any given social situation,0.2890552950383025,0.36005478686876485
2024,Spring,23589849,Ex. Middle Class,Moving up in a company,0.34701729178535157,0.326906835052283
2024,Spring,23501452,Money,Making or not making money,0.23583473351748727,0.18919942653468386
2024,Spring,24311671,Social status is how you are viewed within the social community,Social mobility would be how you manage your social interactions,0.7023834021906605,0.6639816322969738
2024,Spring,24354092,where one falls in terms of society,how you’re able to move around socially,0.5172694449477977,0.4391251717859095
2024,Spring,24061877,Relationships,Unsure,0.32019928482325816,0.022480303356070735
2024,Spring,24083173,I would define it as how many you talk to and how many people actually know you would be a factor,How well you can either start and maintain a conversation,0.38786943102453486,0.1871054937737528
2024,Spring,24164226,How you spear to others or does your name speak volume,Your drive,0.19276107197210707,0.1768759405543725
2024,Spring,24177950,Depends on how you are living. If you are living comfortable or worried about expenses.,How you can go up or down on your social status,0.13004566973769421,0.4357468890170805
2024,Spring,23992708,social status equates prestige to me.,social mobility is the movement from one social status to another,0.541248717511492,0.7669261770467511
2024,Spring,24138816,The economic and financial outlook the rest of the world has on you. A class system used to determine your wealth.,To move up social status,0.4467452346739603,0.5091938426225496
2024,Spring,24276405,"Social status is where you are socially, popular, well liked etc",Social mobility would be the movement of individuals or family and what advantages they have socially,0.7194659801344625,0.7456720018647067
2024,Spring,24036436,The position in the social group,N/a,0.5332751329787542,0.0703969196692302
2024,Spring,24295335,Important,Power,0.2596459337786033,0.17451118540914795
2024,Spring,24316982,The amount of social capital someone has,Being able to move between social classes. Often if one starts out from a poor background and become wealthy and successful as an adult that is social mobility.,0.5069718216710871,0.7326440624598697
2024,Spring,24573905,Your social and economical standing in society,Being able to move to different social standings,0.5817736436777895,0.5979656260624003
2024,Spring,24285071,the level in the society that you are on,i don't know,0.5086440150501765,0.0934119877090152
2024,Spring,24177677,I would say “social status” relates to how many friends you have and your ability to make friends.,Social mobility is also about your ability to make friends.,0.6999593414105907,0.627424795334274
2024,Spring,24243440,Not sure,Not sure,0.06656313169055385,0.04574655725859804
2024,Spring,24164421,The amount of wealth you have. But to me it's the knowledge you possess,To have the flexibility to relocate,0.30191870976820057,0.31589977925498985
2024,Spring,24135624,Money and power,Meeting with others,0.3113236857961338,0.25234695583688427
2024,Spring,23749620,how others see you,Competency,0.36074222914609233,0.20255220246465944
2024,Spring,24195835,"A standard met in a spectrum including economic, social, and occupational status",The ability to change social status.,0.48233570344038196,0.4878947850116064
2024,Spring,24197548,Rank or position in society,Shift of status,0.6113093679278209,0.30010740816699677
2024,Spring,24133341,It describes the social value or social role an individual has in society.,Moving up or down the social ladder in terms of the core social value or social role they have.,0.5559867378862693,0.5724965444360258
2024,Spring,24167922,"social status is something a person is considered to possess. Such as wealth, and knowledge someone has",Having the freedom to move house to house without anemone problems,0.7330481515633382,0.32779551764533443
2024,Spring,23542338,It is your placement and importance to society,"It’s the ability to move up the ladder in status, including economically.",0.49576352054024453,0.47437716908045
2024,Spring,24064678,Social status refers to the relative position  that an individual or group holds within a society.,Social mobility refers to the ability of individuals or groups to move within different social positions in a society's hierarchy,0.7562309885285251,0.7635404418845688
2024,Spring,23944631,Influential power and wealth,Functioning,0.42774838499459544,0.15991185412706874
2024,Spring,24266856,ones position within society.,]social classes,0.5189442797723702,0.4971450625290792
2024,Spring,24416173,Social hierarchy,Moving up social ladder,0.522209103249542,0.5014930709424905
2024,Spring,23936292,The economic standpoint a person is at,The ability to better yourself financially and intellectually,0.3189685833805388,0.31955595949435944
2024,Spring,23835284,to a rank or position that one holds in a group,Social mobility is the ability of people to move up or down a social ladder.,0.47187619527385155,0.766517664424566
2024,Spring,24042459,It is the stage you find yourself with within society,I believe is the professional and economic growth a person achieve when it comes to social status,0.42021600842946205,0.4932170392381467
2024,Spring,24211957,the level someone is in the socioeconomic spectrum,what people do in order to move up in socioeconomic status,0.5511185031547619,0.5652897523860685
2024,Spring,23917200,Wealth and promote to it,Na,0.34506056210687897,0.041135825337488864
2024,Spring,24062359,A social value people possess,Ability to move up or down the social scale in a society,0.4890364279477908,0.610640751190855
2024,Spring,23956823,"Something fluid, we as humans change everyday that goes for our social status as well.","Climbing up the ladder of advantages and opportunities, the higher you are the more you have that others don't.",0.38276798718371746,0.416938478365946
2024,Spring,24571979,Someone’s perceived standing or importance in relation to other people within their society,The ability to meaningfully increase or decrease your social status throughout your life,0.6179496344717338,0.48539656219800253
2024,Spring,24453023,Social status to me is when someone lives a more prestigious lifestyle,I see it as a way for someone to change their social status,0.6754389498312016,0.37877705512364646
2024,Spring,24107204,Your standing in varying array of social groups,Your ability to transition between groups,0.48844748848820446,0.4045336719401648
2024,Spring,24135785,The term social status considers people’s identities and how they impact how they navigate life. It is a form of classing them based on their socioeconomic circumstances.,Social mobility means climbing the social ladder so that someone can have access to new and better resources/privileges,0.7526182818668795,0.7309783898033634
2024,Spring,24378063,Your position in the community,The status’ movement of the individuals,0.38681550523927943,0.5643525432594587
2024,Spring,24419686,Your social value,"Social mobility is the movement of people, families or groups can move through a social system",0.4985691061626595,0.7562310421727054
2024,Spring,23918902,"One’s charisma, income and intelligence",Changing one’s social status to a higher or lower one,0.3849030097453906,0.48188408703082236
2024,Spring,23164108,Your placement in society.,The ability to increase the financial ladder. From maybe lower middle class to upper middle class.,0.5063940181556634,0.45572377535322833
2024,Spring,23961355,Having good communication skills.,Being able to network and knowing where to find resources.,0.3232713557008199,0.2808181488560978
2024,Spring,24159783,Social Status is where you stand in society financially and what opportunities you have available to you because of it.,Social Mobility it’s the ability to move up in class,0.7331934135098969,0.6671972730802838
2024,Spring,16119360,How your peers and society views you.,The ability to move from poverty to middle class and above,0.446905400341112,0.5092982830624334
2024,Spring,24330289,a person's position in the social hierarchy,moving up the social ladder,0.6157363821917361,0.5117904638378932
2024,Spring,24434919,Money,The way your able to maneuver regardless of your social standing,0.23583473351748727,0.4569361629109136
2024,Spring,24408079,Social status is in someway what tells you apart from someone else kind of like a measurement of how much you even make I guess,I don’t understand this term honesty speaking,0.6725724334579577,0.1646458030843323
2024,Spring,24163541,How well you’re known,How well you can get around different social groups,0.33090580396088876,0.47927065984034917
2024,Spring,24426363,"To me I would be where in are consider by others in a status. Do you make more money than others, stuff like that.","Moving status, I'm not too sure what social mobility truly means.",0.5743066313512102,0.6576943891267529
2024,Spring,24423705,"The rank that an individual holds, with attendant rights, duties, and lifestyle is. when people pick the people they want to hang with",How people grow socially,0.5449205872894126,0.43536839626464163
2024,Spring,24099058,"The position that you are in socio-economically, with intersections based on characteristics that may cause discrimination?",Being able to change socio-economic brackets,0.4431880602500789,0.5172851066835691
2024,Spring,24441996,The value a person has in society,The idea that a person can vary in social status,0.4510054011994189,0.5405144864367787
2024,Spring,24072781,Social status is the amount of money and power someone can wield in life.,You can move up the social ladder,0.7176378806365974,0.480691904311735
2024,Spring,24281158,"Rank in society, mostly in class",How someone changes their socio-economic status,0.603297419453459,0.5263970445640853
2024,Spring,24452008,I understand it as someone's position in society.,I understand it as someone going from one position to another in society.,0.46420534664536234,0.490614886263211
2024,Spring,24307886,where you stand in society,unsure,0.47361989221266043,0.022480303356070735
2024,Spring,24298202,"I would define social status as a position one is in. This could be in a big group of pepple, jobs, etc.",Social mobility to me is the change one faces within their own family. One can gain a very high tier job and someone in our family still working for a very low tier company.,0.7352517282828814,0.7551210515689629
2024,Spring,24277702,The position where someone stands within a group or society.,The ability that someone has when they are able to change their ranking in a group or society,0.45287162900441325,0.4352331660427586
2024,Spring,24441996,I would define social status as the way in which a society views you,The shift in one's social status,0.7292990287078864,0.5471324633606245
2024,Spring,24246043,popularity,not sure,0.3563083366766765,0.04574655725859804
2024,Spring,24181888,Social status is the position you are in society.,Social mobility to my understanding is when a person moves from one social status to another.,0.7214446504476109,0.7322405690214984
2024,Spring,24084829,"It can identify what level you are, and how your life is",A person’s economic situation,0.32902721948213765,0.3704036264840058
2024,Spring,24346643,A label given to you to try and generalize what type of person you are based on what you contribute to society,being able to socialize well with other people in society,0.3944715952739245,0.4316331633972469
2024,Spring,24346245,category people are perceived as based on income,i don’t know,0.4298410128965449,0.07856079539390612
2024,Spring,24331243,It refers to the honor or prestige attached to one's position in society.,I dont know,0.5412020262869193,0.09456773846516717
2024,Spring,24169031,Something made up by people to feel better about themselves.,How someone moves throughout society?,0.2571718329238239,0.5893202339737728
2024,Spring,24032150,Popularity,Advancment,0.3563083366766765,0.08423674025537513
2024,Spring,24134112,"social status refers to a person's rank within a society's hierarchy which is often determined by wealth, education, and family background. It's basically how people interact with one another and how it can affect access to opportunities",Social mobility is the movement of people or groups within a social hierarchy mainly from socioeconomic status to another.,0.768004736651973,0.7854478007708076
2024,Spring,24193446,where one stands in society,leveling up,0.5422022496788813,0.22273447497986956
2024,Spring,23995113,It’s the umbrella term that holds characteristics of oneself. Are you a daughter or son? Student or teacher? Single or Married? Low or High Income Earner? Popular or extroverted? Or Are you not popular or prefer being alone?These compromise one’s relationship and identity in society. They have ranking meaning; you can interplay between a less or more advanced version of social status.,"The form of interplay or movement between one stage or social status to another. Think of an entry level position evolving into an advanced level position. Or Unexpectedly inheriting fifty million when you were previously worth less than fifty thousand. Sometimes you control it, other times it occurs unexpectedly.",0.5525650442998787,0.45922448665865523
2024,Spring,24292149,your position in society that determines your treatment and i believe the term in absurb because no status will lengthen your lifestyle when death comes knocking at your door.,probably socialbility in the workplace,0.3695084821380546,0.407310131701739
2024,Spring,24312944,economic situation.,change in a persons economical situation,0.2720981074800412,0.3534184675463011
2024,Spring,24301517,One’s social value,Shift in social status,0.48001421749698336,0.5404567464414528
2024,Spring,24181965,Not well,I never heard of that,0.11366523600422544,0.0664389087325944
2024,Spring,23239329,"Economy wise, and importance",The ability to move from one status to another,0.2999455533150128,0.3856272672178783
2024,Spring,24198814,An individuals position in society,Moving up or down from positions,0.5755527859061076,0.2244646679409315
2024,Spring,24406217,I define it as how known you are in your department and or job.,I’m not sure,0.4287808050645835,0.06779599510239769
2024,Spring,24282098,privileges in society,to move up in social hierarchies,0.5069122245918434,0.5131627078898717
2024,Spring,24071327,how much money you have,the ability to go from poor to middle class,0.17874347655764358,0.4953482379081287
2024,Fall,24138816,The prestige you have in society,The ladder that you can increase within society,0.5196959595926574,0.42237491870070215
2024,Spring,24275502,relations with other people,movement in individuals,0.36850764147671977,0.371458706856839
2024,Spring,24137296,"Social Status has to do with hierarchy and kind of like a latter in a sense and everyone is at different scales depending on money, race, etc",Social mobility is a persons socio economic situation,0.6769199374574136,0.7512560289516521
2024,Spring,24402780,Where someone is in life or there role,There economic place,0.39761575573826546,0.3412524229298752
2024,Spring,24015870,healthy relationships,being able to develop social relationships,0.23554054557584925,0.3755763646014502
2024,Spring,24433008,I will define with the things that we wear that things that we have.,Being active,0.30362114061250756,0.2587874321570317
2024,Spring,24029323,"Society hierarchy ( low , middle and high )",How far you can change your status from being low to working hard to be at the top,0.47974096134925265,0.350254360560371
2024,Spring,24439597,"I define ""social status"" as how 'popular' you are in society. How many friends you have, etc. I think it's very different than socioeconomic status.","I define ""social mobility"" as the way you can get along with people from different walks of life. In any room that you are in, you are somehow able to get around and make friends.",0.7200222472411264,0.7763067047621464
2024,Summer,24174284,Social status is all about someone's income because based on how much money you hav epeopleperceive youa s better tha or less than,Social mobility it's about what do you do with your life to move yourself up the social scale ladder. weather its going to college or building a business,0.619379514205535,0.6564729951028064
2024,Fall,24352349,"Mostly by economic background, their families background like what occupation they've held",Improving your social status,0.32052440083809086,0.4519330381575517
2024,Spring,24108405,position or rank,movement,0.35810009747850113,0.34071995330007815
2024,Fall,24177726,"Social status can be defined as how well off you are and how you fit into modern society. It's about whether you are contributing and succeeding in the context of your community and broader social environment. This includes factors like your financial situation, your role in society, and how others perceive your contributions and achievements.","Social mobility can be defined as the ability of an individual or group to move up or down the social ladder. It reflects changes in a person's social status relative to their starting point, often influenced by factors like education, career opportunities, and economic conditions.",0.7646570342261448,0.8014113213533356
2024,Spring,24299450,Social status is a role a person is born into,Social mobility is how a person goes on with their life in their social status,0.6344100335287395,0.7651868417183435
2024,Spring,24108859,Someone's position in the society based on their social and economic situation.,Upgrading to position that is better than the previous position.,0.5881521362740536,0.25722426638477475
2024,Summer,23762347,"education, income, and occupation, determine someone's social status.",the movement of a person from one social status to another.,0.6391927283420634,0.6344321208219281
2024,Spring,24435809,how much money they have,can you move from one social class to another,0.29611370763471856,0.59986787632728
2024,Spring,24071327,The amount of money you have,being able to gain more money,0.23065772985895178,0.3292984481700232
2024,Summer,24343964,One's position in society where its economically/socially,one's ability to move up 'rank',0.59447123307522,0.33941095730145476
2024,Summer,24186614,How other view you,how many opportunities you are privileged to have.,0.28526333711776053,0.32016283685112706
2024,Spring,23862456,It’s a social ladder or rank,Change in social status,0.4953768770941069,0.5260359033170633
2024,Fall,24138816,Social hierarchy and/or the level of prestige you have in society.,The amount of space you have to move up a ladder on social status,0.5473426299314252,0.5126745363010413
2024,Summer,24343964,one's position in society,one's ability to move up in rank,0.5502313836637429,0.3496036102228945
2024,Spring,24400980,"lower, middle and high class.",your limits to oppurtunities,0.3677814861266925,0.18746573656532087
2024,Spring,24328550,To me Social status is ranks within a society that lead you to different levels of privileges,Social mobility is the ability of people to move up or down the social and economic ladder in a society.,0.7048911751615323,0.7816650312085663
2024,Spring,24457443,a social status is a rank that an individual holds in a social hierarchy,social mobility is a person’s socioeconomic situation,0.7470142980350502,0.7482288886957948
2024,Spring,24503132,Popularity and classism.,How to navigate the social interactions of humans.,0.45170211851703335,0.37198924684668294
2024,Fall,24567190,"A person's rank in society which can be based on several factors such as education, wealth, job, or connections. It can reflect how they are seen or treated by other memebrs of their community.","This term refers to the ability of people to move up in social status. This too can be influenced by different factors such as job, connections, education, or yearly salary.",0.5819955014180915,0.638865905005858
2024,Spring,24022899,"the respect, honor, and money a person has in a society",change in a persons social status,0.5205983536462537,0.5193317856438925
2024,Spring,24134106,your importance in society,the ability to move up and down in ranking of importance in society,0.44860475055608073,0.4884238061102225
2024,Fall,24132676,Social class / achieved status a person chooses or earns with their own efforts,When you move up a social status,0.5899624650610931,0.5107895468526668
2024,Spring,24447983,People who are confident in there own skin and are able to achive what they want without people putting a label on it,To be able to move around in a social status,0.25180569862135227,0.558073594574863
2024,Spring,24403632,Social status is when you are comfortable to talk or communicate around other people,"Social mobility is the movement of individuals, families, households or other categories of people within or between social strata in a society.",0.6644136776460655,0.7905119261011606
2024,Fall,23262772,The impact that what I do or say has in my society (that is the one I belong to).,The ability to move through different social statuses.,0.47131577940325753,0.5836758088483882
2024,Fall,24545381,place in society financially and class/rank,how easily someone can change their social status,0.5813439767607023,0.45156089925909754
2024,Fall,24525200,I define social status as as place in a societal hierarchy. The societal hierarchy is based on the rank people have.,I define the term social mobility as the ability to be able to move from one rank to another.,0.7323280438241793,0.68479749025445
2024,Fall,24620851,one's  social standing in a stratified society,Moving upthe social ladder,0.6027750929051225,0.5083327411833696
2024,Fall,24387825,I define it as the way society views you/ where you stand in it.,"Social mobility is the changing your social status, so you can either move up or down in the ""social hierarchy"".",0.47925012607708045,0.7324826311011826
2024,Fall,24488502,"social status for me means where you come from, meaning how much money you grew up with.",How someone can make more money and grow financially,0.6726563916909016,0.21577061087513347
2024,Fall,24284425,your standing in life and you can always change it later on life,income,0.4278344553502395,0.3014143013671233
2024,Fall,24529122,A title that you have based on what you do and earn,The ability to move up or down within social status ladders,0.35014945156164357,0.5597306566457502
